Geography,avgAnnCount,avgDeathsPerYear,incidenceRate,medIncome,popEst2015,povertyPercent,studyPerCap,binnedInc,MedianAge,MedianAgeMale,MedianAgeFemale,AvgHouseholdSize,PercentMarried,PctNoHS18_24,PctHS18_24,PctSomeCol18_24,PctBachDeg18_24,PctHS25_Over,PctBachDeg25_Over,PctEmployed16_Over,PctUnemployed16_Over,PctPrivateCoverage,PctPrivateCoverageAlone,PctEmpPrivCoverage,PctPublicCoverage,PctPublicCoverageAlone,PctWhite,PctBlack,PctAsian,PctOtherRace,PctMarriedHouseholds,BirthRate,TARGET_deathRate,City,State,Region,Division
"Traill County, North Dakota",53.0,19.0,475.3,58995,8014.0,8.9,0.0,7,41.4,39.9,43.1,2.35,54.6,6.5,19.6,40.977034120734906,5.1,25.2,19.5,63.0,2.7,83.1,64.9,53.0,28.2,10.4,96.3724155,0.58189922,0.259997524,0.272378358,51.40329469,4.19412822,158.0,1493,34,0,7
"Scott County, Minnesota",1192.5,148.0,453.5494221,72741,141660.0,5.5,209.76802446875,8,35.5,35.2,35.9,2.9,60.3,15.6,27.9,40.977034120734906,14.9,23.4,26.150000000000002,73.2,4.6,85.5,69.85,67.65,16.8,8.0,85.67236131,2.941262143,2.680286200625,1.580227495,64.00598227,6.064705544,153.9,1337,23,0,7
"Hamilton County, Texas",56.0,28.0,423.4,41207,8159.0,16.2,0.0,2,48.6,48.0,49.6,2.52,56.1,28.3,54.2,13.6,3.9,33.2,15.4,48.3,5.9,61.7,48.45377358490566,35.3,42.1,18.9,96.9634648,1.016210985,0.241954996,0.568594241,56.75931775,5.684931507,182.8,629,43,2,8
"Carter County, Kentucky",176.0,76.0,541.3,34991,27158.0,23.9,0.0,0,40.1,38.9,41.2,2.54,51.9,14.4,33.3,40.977034120734906,5.0,41.4,7.9,45.5,11.1,54.3,42.0,38.1,41.7,26.0,97.95798873,0.819732123,0.135402181,0.073190368,52.61752646,4.045610747,232.1,240,17,2,1
"Kay County, Oklahoma",269.0,124.0,460.6,41514,45366.0,18.2,0.0,2,38.8,37.4,40.7,2.46,49.3,25.1,35.5,36.8,2.6,34.0,13.0,55.3,7.8,58.6,42.5,37.5,38.7,21.4,79.2331147,1.882115515,0.633952662,2.66523351,46.08887662,6.042169307,203.1,776,36,2,8
"Glascock County, Georgia",18.0,9.0,488.4,39643,3065.0,19.4,0.0,1,40.0,38.6,43.0,2.67,54.7,14.5,51.7,40.977034120734906,3.3,44.6,5.1,56.2,7.1,66.6,50.8,48.0,27.8,12.9,88.37058633,6.932296728,0.0,0.29154519,57.98394291,0.855920114,211.1,569,10,2,6
"Pickens County, South Carolina",609.0,216.0,470.4,41375,121691.0,19.5,209.76802446875,2,35.4,33.5,37.9,2.53,46.9,8.3,17.8,40.977034120734906,7.1,32.0,13.1,51.3,9.2,67.6,54.8,47.6,31.1,17.4,88.66671107,6.672271986,1.665778695,0.965668809,50.25982171,4.192927752,165.3,1163,40,2,6
"Gallatin County, Montana",337.0,109.0,416.6,51569,100739.0,13.9,209.76802446875,6,33.2,32.6,33.9,2.39,49.5,5.2,21.1,40.977034120734906,9.7,20.0,26.150000000000002,54.15264248704664,6.3,77.5,67.0,50.9,19.0,9.9,94.85328829,0.398644608,1.245239869,0.479422595,49.2531077,4.428705174,137.9,539,26,3,3
"Osage County, Oklahoma",242.0,108.0,405.2,48014,47887.0,16.6,0.0,4,41.9,40.9,43.2,2.55,54.2,21.3,40.0,40.977034120734906,2.8,41.9,11.2,50.4,7.1,62.9,47.0,41.6,36.3,18.7,65.82386482,11.39551338,0.247638074,0.722104299,54.0255049,4.078719282,173.6,1105,36,2,8
"Leflore County, Mississippi",165.0,76.0,511.5,26439,30999.0,32.849999999999994,0.0,9,32.9,31.1,34.7,2.76,27.4,17.1,33.6,40.977034120734906,4.7,33.8,11.5,39.3,15.999999999999998,38.9,30.5,26.6,49.0,35.550000000000004,25.39662394,24.78542709025,0.812285823,0.964589415,28.93569845,4.749478079,234.6,861,24,2,1
"Bibb County, Alabama",125.0,53.0,494.6,39546,22583.0,18.1,209.76802446875,1,38.9,37.8,40.4,2.95,49.0,25.3,33.1,40.977034120734906,1.2,42.1,6.1,45.2,8.3,64.8,48.45377358490566,43.8,39.4,22.7,76.65457441,21.43868342,0.092903911,0.03096797,57.33598975,4.179860671,212.4,131,0,2,1
"Ohio County, Indiana",42.0,16.0,535.7,51403,5938.0,11.1,0.0,6,46.0,44.6,46.8,2.5,54.8,17.5,35.0,40.977034120734906,11.0,49.4,9.2,58.5,7.7,74.2,56.8,54.0,29.8,13.2,98.90601691,0.961379082,0.0,0.132604011,55.67182922,4.801324503,195.6,1085,14,0,0
"Worth County, Iowa",49.0,16.0,470.0,50286,7569.0,11.0,0.0,5,44.8,44.8,44.8,2.35,56.4,13.8,34.4,40.977034120734906,7.6,36.6,11.7,61.9,4.7,74.0,56.2,46.4,35.3,16.1,97.19687955,0.96522544,0.158667196,0.25122306,53.83647799,8.33867864,136.5,1647,15,0,7
"Vinton County, Ohio",72.0,29.0,456.6,37633,13048.0,23.7,0.0,1,41.0,40.0,42.1,2.63,54.3,16.4,43.8,40.977034120734906,1.6,45.9,5.8,48.4,12.0,56.2,42.8,39.5,44.5,27.4,97.15883331,0.43070878,0.015112589,0.0,54.02644231,8.863399374,184.3,1546,35,0,0
"Grenada County, Mississippi",141.0,60.0,541.3,33650,21578.0,24.8,185.373992,9,40.4,38.8,40.9,2.86,39.3,35.7,31.5,40.977034120734906,0.4,30.2,9.9,54.15264248704664,9.4,55.3,42.7,37.2,44.0,23.9,55.53702932,24.78542709025,0.490945301,0.0,42.92636963,1.946661476,225.1,611,24,2,1
"Pawnee County, Oklahoma",92.0,47.0,430.4,43476,16436.0,15.4,0.0,3,41.4,39.9,42.7,2.6,55.7,20.4,49.4,40.977034120734906,2.6,42.3,11.9,53.2,6.3,59.8,43.5,38.3,38.1,20.3,79.8169586,1.109158131,0.400024244,0.32123159,55.63873845,5.987850738,213.8,1139,36,2,8
"Windsor County, Vermont",369.0,133.0,461.9,51513,55737.0,12.1,53.82421013,6,46.8,45.6,47.9,2.25,53.4,17.1,40.2,40.977034120734906,10.8,31.7,19.8,60.7,5.1,66.3,47.7,41.9,43.9,22.4,95.94479074,0.669634907,0.934995548,0.463045414,49.80617783,4.807193498,160.4,1630,45,1,4
"Rhea County, Tennessee",206.0,77.0,532.5,37952,32526.0,22.0,0.0,1,40.5,40.0,41.1,2.51,50.9,16.1,39.5,40.977034120734906,4.2,38.1,7.8,48.6,11.1,58.6,48.45377358490566,35.9,45.3,25.6,94.52367722,2.488115083,0.080261777,0.904488486,49.14308489,6.638495093,193.5,1247,42,2,1
"Rockbridge County, Virginia",115.0,58.0,338.0,48497,22354.0,13.0,0.0,5,48.3,47.1,49.2,2.39,55.0,16.0,46.7,32.4,5.0,36.3,13.8,51.9,4.1,69.3,48.9,39.5,35.0,15.6,93.75334165,2.86936375,0.699518802,0.770807343,53.65382552,6.476146578,159.2,1268,46,2,6
"McMinn County, Tennessee",304.0,137.0,447.5,39528,52639.0,17.4,0.0,1,42.7,42.2,43.1,2.58,52.1,14.1,45.6,40.977034120734906,4.7,42.7,9.8,48.9,9.3,62.5,45.0,40.0,39.6,21.5,92.57608654,4.04906106,0.457090618,0.681826839,53.20852938,4.451140766,195.9,954,42,2,1
"Edwards County, Kansas",1192.5,9.0,453.5494221,49256,2968.0,10.5,209.76802446875,5,45.2,45.2,45.3,2.27,60.9,16.3,29.2,40.977034120734906,14.4,30.7,15.0,61.3,2.0,68.1,51.9,39.4,30.6,15.5,93.78134403,0.902708124,0.300902708,3.443664326,55.96546311,4.210526316,208.3,470,16,0,7
"Sawyer County, Wisconsin",123.0,55.0,483.8,40701,16376.0,17.0,0.0,2,49.3,49.1,49.6,2.19,57.0,29.4,36.5,40.977034120734906,4.0,34.5,14.6,54.15264248704664,9.8,57.9,48.45377358490566,32.9,48.4,27.4,78.21998423,0.691621671,0.43074683,0.588485106,51.33849708,4.272316777,208.5,1327,49,0,0
"Wayne County, Kentucky",128.0,55.0,480.4,30619,20464.0,26.2,0.0,9,42.0,41.2,44.1,2.57,48.7,16.6,40.3,40.8,2.3,37.0,4.4,39.9,12.6,50.2,34.4,29.8,51.9,30.3,94.66957153,2.231905108,0.029048656,1.534737352,48.37691045,6.951992754,202.2,1586,17,2,1
"Rockdale County, Georgia",373.0,131.0,437.7,48287,88856.0,17.3,0.0,5,37.5,35.6,39.3,2.91,46.4,18.8,40.0,40.977034120734906,5.8,31.2,17.4,55.9,11.2,62.2,49.3,44.0,28.6,15.8,44.24805238,24.78542709025,1.965454943,2.212862913,48.17540425,5.788659325,162.1,1270,10,2,6
"Jones County, Mississippi",346.0,141.0,446.7,37367,68215.0,24.4,0.0,0,36.6,35.6,37.9,2.71,48.0,18.3,30.2,40.977034120734906,5.2,28.2,10.4,50.2,7.4,52.2,39.6,35.5,43.6,27.6,69.06379987,24.78542709025,0.555099889,0.443786982,48.71544318,8.134642356,178.6,761,24,2,1
"Eagle County, Colorado",138.0,26.0,347.1,72741,53605.0,7.8,93.27488107,8,35.6,35.4,35.7,2.94,51.4,20.6,32.4,40.977034120734906,13.6,17.9,26.150000000000002,76.5,4.4,72.2,64.4,46.9,15.7,8.6,88.5499087,0.659996957,1.048006695,5.051674124625,54.29372197,4.860486049,80.8,456,5,3,3
"Cumberland County, Kentucky",53.0,19.0,562.7,29067,6759.0,27.8,0.0,9,44.8,44.4,45.0,2.45,51.3,35.6,45.3,40.977034120734906,5.6,39.1,9.6,44.3,10.2,49.7,34.5,30.0,45.9,26.1,94.84354341,2.967533421,0.264433671,0.0,49.69012031,2.826379542,185.7,379,17,2,1
"Dolores County, Colorado",7.0,4.0,234.0,44235,1978.0,15.4,0.0,3,39.9,37.6,48.6,2.64,52.7,12.3,14.0,40.977034120734906,15.849999999999998,37.8,16.9,54.2,4.6,59.9,41.6,32.3,44.8,24.0,96.18689581,0.0,0.0,0.107411386,50.56657224,2.105263158,122.2,436,5,3,3
"Waupaca County, Wisconsin",333.0,147.0,472.2,52850,51945.0,10.4,0.0,6,44.4,43.5,45.3,2.35,55.5,14.7,47.1,33.1,5.2,43.7,12.6,60.7,5.7,73.5,57.6,52.0,33.4,16.7,96.91127098,0.441247002,0.447002398,0.627338129,53.3624373,5.973097545,189.4,1584,49,0,0
"Canadian County, Oklahoma",570.0,189.0,499.8,68421,133378.0,7.7,0.0,8,35.7,35.0,36.4,2.88,55.1,14.0,34.0,40.977034120734906,6.8,29.3,18.6,65.6,4.5,76.5,63.1,55.8,23.7,11.6,82.15511161,2.296482372,2.680286200625,2.875753806,58.40512737,5.36432284,169.8,226,36,2,8
"Renville County, Minnesota",1192.5,42.0,453.5494221,54386,14892.0,11.3,0.0,6,44.5,43.5,45.5,2.34,57.1,16.1,40.8,34.0,9.1,37.5,12.2,62.1,5.0,76.2,55.4,43.1,35.0,15.1,94.04785446,0.75802518,0.58005405,2.768439786,54.09241445,5.738255034,176.5,1244,23,0,7
"Kent County, Maryland",140.0,59.0,461.7,53288,19787.0,13.8,0.0,6,46.2,44.2,47.4,2.39,47.0,7.8,27.3,40.977034120734906,5.5,33.2,16.4,53.2,7.2,68.1,47.6,40.9,42.6,22.0,82.2868042,15.37920996,0.968729609,0.135521759,48.49160546,4.528650647,180.0,784,20,2,6
"Cumberland County, New Jersey",847.0,317.0,511.3,45438,153227.875,19.5,128.3252275,4,36.9,35.6,38.8,2.86,39.6,17.6,40.9,40.977034120734906,7.5,39.4,10.5,51.0,11.1,59.4,46.5,43.4,38.4,24.0,63.05218582,20.47441653,1.346833508,5.051674124625,43.66264295,5.846434788,189.6,379,30,1,2
"Monroe County, Iowa",53.0,24.0,490.5,44705,7973.0,11.7,0.0,3,43.2,40.1,44.5,2.37,54.6,18.6,29.9,40.977034120734906,13.8,44.8,13.0,54.15264248704664,6.2,71.8,56.2,51.3,30.2,11.8,94.81379655,0.137465634,0.56235941,1.612096976,50.51112447,3.948220065,207.4,999,15,0,7
"Webster Parish, Louisiana",256.0,110.0,485.3,36003,40021.0,22.2,0.0,0,40.9,38.5,43.1,2.51,44.0,22.8,40.2,40.977034120734906,2.1,40.5,11.0,47.6,7.6,52.8,37.3,32.4,42.4,25.1,63.5620553,24.78542709025,0.337297191,0.182189724,42.25182366,6.027155315,205.0,1592,18,2,8
"Henderson County, Tennessee",155.0,69.0,467.1,39303,28015.0,19.1,0.0,1,40.7,39.1,41.6,2.57,51.5,12.5,40.0,40.3,7.2,39.8,8.4,50.2,9.4,59.8,48.45377358490566,39.0,40.6,25.5,89.0265234,7.589333524,0.049976796,0.871024167,50.04163197,4.405016825,204.5,665,42,2,1
"Marshall County, Illinois",88.0,32.0,490.6,53732,11982.0,10.7,0.0,6,45.9,44.6,46.6,2.38,54.6,15.5,39.6,40.977034120734906,5.1,40.3,12.4,56.6,6.5,75.8,48.45377358490566,48.0,37.0,16.5,96.71403927,0.599687834,0.361455681,1.232235275,53.57500501,5.503465145,164.3,927,13,0,0
"Olmsted County, Minnesota",1192.5,224.0,453.5494221,69430,151436.0,9.8,151.8793418,8,36.7,35.8,37.7,2.52,55.2,14.0,27.3,40.977034120734906,15.849999999999998,20.9,23.8,69.3,4.1,80.4,48.45377358490566,60.9,26.4,12.5,85.5885596,5.106362952,2.680286200625,0.79671364,53.62614208,5.82767149,142.2,1094,23,0,7
"Hopewell city, Virginia",139.0,65.0,547.6,40122,22378.0,19.5,0.0,1,36.9,34.9,38.1,2.53,35.3,31.5,36.5,26.8,5.2,38.3,8.1,52.4,12.8,62.0,45.6,39.9,38.8,21.9,52.70434041,24.78542709025,1.463261367,4.241662552,30.50769584,5.969289827,244.9,694,46,2,6
"Wood County, West Virginia",554.0,217.0,488.8,41932,86452.0,17.2,173.5066858,2,42.5,41.1,44.0,2.37,51.1,15.8,36.5,40.977034120734906,4.2,38.1,12.2,52.4,8.6,63.0,48.45377358490566,42.2,42.0,22.7,96.18988205,1.059393015,0.607678,0.251851338,47.88351017,6.23870268,185.5,1640,48,2,6
"Marshall County, Minnesota",1192.5,22.0,453.5494221,54433,9423.0,9.6,0.0,6,43.8,43.2,44.3,2.32,59.4,20.4,35.1,40.0,4.6,37.4,14.5,62.8,4.7,76.8,58.3,46.4,32.1,13.3,97.56690998,0.264466307,0.190415741,0.327938221,54.6809039,6.110201855,148.2,927,23,0,7
"Oneida County, New York",1192.5,329.875,501.5,48350,153227.875,17.7,38.70967742,5,41.2,39.4,42.9,0.0243,44.0,13.2,27.4,40.977034120734906,10.6,33.4,13.9,54.9,7.4,66.4,49.6,45.8,42.2,23.7,85.98849108,6.021202442,2.680286200625,1.564065457,43.49984589,5.551134489,173.9,1095,32,1,2
"Morgan County, Kentucky",77.0,36.0,498.8,30872,13275.0,30.4,0.0,9,40.7,39.4,42.9,2.45,51.9,23.5,40.2,40.977034120734906,0.9,36.2,6.6,54.15264248704664,9.6,47.3,36.2,32.7,51.8,33.7,94.28805481,3.232052428,0.305332142,0.223413762,56.8843594,6.742424242,242.8,1011,17,2,1
"Posey County, Indiana",142.0,53.0,450.8,59975,25512.0,10.7,0.0,7,42.5,42.1,43.2,2.51,59.8,22.9,34.7,40.977034120734906,5.2,39.5,14.1,59.0,5.3,80.6,63.4,58.2,27.6,11.7,97.21907146,1.325927954,0.426330817,0.24641139,58.48682908,6.012884753,168.7,1193,14,0,0
"Claiborne County, Tennessee",211.0,89.0,515.0,33640,31709.0,24.0,0.0,9,41.8,40.5,43.2,2.4,52.3,9.3,37.7,40.977034120734906,10.0,42.3,8.3,45.4,8.2,61.0,46.6,40.0,41.6,23.6,96.258032,1.052034774,0.447272269,0.125992188,51.74340811,3.502840141,218.3,300,42,2,1
"Onondaga County, New York",1192.5,329.875,525.9,52892,153227.875,16.1,209.76802446875,6,38.8,37.1,40.4,2.43,44.6,10.9,22.0,40.977034120734906,13.4,26.2,19.0,58.5,7.2,73.1,55.7,51.8,34.4,17.7,80.38026581,11.063967,2.680286200625,1.059354607,43.36469148,4.874120242,180.4,1096,32,1,2
"Woodson County, Kansas",1192.5,16.0,453.5494221,35502,3115.0,18.4,0.0,0,47.4,46.9,48.6,2.08,53.6,7.8,46.1,40.977034120734906,5.0,38.8,12.7,59.7,4.6,63.1,44.1,35.8,38.5,17.5,94.67455621,0.529430084,0.155714731,0.311429461,44.93794905,6.818181818,293.9,1644,16,0,7
"Benton County, Mississippi",38.0,22.0,355.2,30665,8182.0,25.6,209.76802446875,9,39.8,40.0,39.7,2.83,47.4,16.8,55.3,27.7,0.1,38.1,5.6,44.5,15.999999999999998,56.3,42.1,37.0,39.8,18.3,60.99173554,24.78542709025,0.0,1.428571429,50.0,0.41322314,208.7,121,24,2,1
"Lipscomb County, Texas",12.0,4.0,318.9,60810,3569.0,10.6,209.76802446875,7,34.4,31.0,39.0,2.87,56.4,21.7,34.6,40.977034120734906,1.2,37.2,14.2,62.1,5.0,67.6,54.4,45.9,22.6,10.3,86.27619868,0.373241459,0.775193798,5.051674124625,58.43071786,9.37468615325,106.1,879,43,2,8
"Humboldt County, California",696.0,273.0,459.5,40581,135727.0,21.0,7.367730813,2,37.4,36.6,38.3,2.47,41.4,9.3,25.7,40.977034120734906,6.5,25.2,18.5,52.3,10.5,55.1,48.45377358490566,33.3,41.4,24.2,81.32840618,1.27079106,2.638594724,3.561325296,40.60826608,5.240578994,177.4,705,4,3,5
"Alexander County, North Carolina",207.0,79.0,457.3,43043,37325.0,16.4,0.0,3,42.1,40.3,43.6,2.65,51.2,12.9,33.5,40.977034120734906,2.2,39.4,9.3,53.4,9.0,63.9,48.0,39.2,39.2,20.9,89.37510092,5.592335432,1.014586361,2.196027773,52.90479346,3.572800615,174.4,15,33,2,6
"Grant County, Kansas",1192.5,13.0,453.5494221,60279,7733.0,10.9,0.0,7,32.8,32.4,33.2,2.86,62.5,37.55,33.0,40.977034120734906,0.0,28.9,14.0,64.7,7.3,62.3,53.1,40.6,25.6,17.9,75.42221085,0.012794268,0.0,5.051674124625,64.2777983,5.375139978,197.8,592,16,0,7
"Deaf Smith County, Texas",73.0,33.0,402.0,41499,18952.0,19.2,0.0,2,31.5,30.5,32.6,3.0199999999999996,53.9,17.8,33.5,40.977034120734906,4.0,30.8,10.8,61.4,5.4,52.5,48.45377358490566,37.0,33.2,23.1,87.87217459,1.002857885,0.306573136,5.051674124625,53.84242816,9.004952724,180.8,411,43,2,8
"Anne Arundel County, Maryland",1192.5,329.875,468.1,72741,153227.875,6.7,69.12503656,8,38.4,36.8,39.7,2.66,51.7,11.8,29.1,40.977034120734906,11.7,25.0,22.5,64.2,5.9,81.6,63.7,55.0,25.1,10.9,74.72536378,15.87127215,2.680286200625,2.151166979,53.20651532,5.291115354,176.0,38,20,2,6
"Greene County, Iowa",70.0,28.0,506.1,49125,9027.0,13.2,209.76802446875,5,45.1,43.1,47.3,2.3,61.0,18.8,34.6,36.6,10.0,35.7,14.1,61.0,5.6,75.1,54.7,44.9,38.7,17.6,97.90712884,0.054501853,0.436014825,0.0,55.33486122,9.37468615325,186.9,603,15,0,7
"Boundary County, Idaho",57.0,24.0,394.4,42720,11318.0,16.7,0.0,2,43.7,43.7,43.8,2.55,61.2,37.55,39.3,40.977034120734906,0.3,36.8,10.0,44.7,4.7,51.5,36.5,26.2,38.2,22.3,94.04251437,0.237204635,0.182465104,0.77547669,57.58499414,5.523535062,161.0,154,12,3,3
"Roger Mills County, Oklahoma",18.0,8.0,362.3,56139,3788.0,12.3,0.0,7,40.6,41.0,40.4,2.8,54.0,36.7,20.5,39.3,3.5,39.7,14.9,58.7,0.8,71.2,57.8,47.2,27.9,13.2,90.97883598,0.105820106,0.026455026,0.105820106,52.76119403,2.822580645,153.2,1273,36,2,8
"Hancock County, West Virginia",218.0,85.0,495.0,48178,29815.0,12.9,0.0,5,45.6,44.1,47.9,2.32,51.8,20.0,23.8,40.977034120734906,14.8,42.8,12.6,53.2,7.2,69.5,50.3,46.7,37.6,17.1,95.71537366,2.238336479,0.248336148,0.0,48.44113541,5.693029274,184.1,635,48,2,6
"Lewis County, Kentucky",81.0,39.0,492.5,30217,13682.0,32.849999999999994,0.0,9,40.8,40.5,41.0,2.54,55.1,24.3,40.3,40.977034120734906,1.7,42.2,5.4,42.2,8.4,49.1,36.9,33.5,47.6,30.9,98.22335025,0.261058738,0.072516316,0.478607687,53.7874558,3.777923784,239.3,870,17,2,1
"Gates County, North Carolina",56.0,26.0,370.9,48413,11431.0,15.6,0.0,5,43.2,41.3,44.9,2.65,53.7,11.2,45.0,38.2,5.6,37.5,8.8,51.3,12.2,65.5,48.45377358490566,43.6,37.7,21.6,64.16751962,24.78542709025,0.16206073,0.366769021,56.79236711,6.274356976,171.5,550,33,2,6
"Powell County, Kentucky",91.0,40.0,570.7874999999999,32783,12269.0,26.7,0.0,9,38.4,38.1,38.9,2.56,45.4,30.1,40.9,26.7,2.4,40.7,6.1,44.5,8.3,52.9,40.7,36.2,46.2,29.8,96.93098739,0.409737286,0.345464771,0.626657026,42.68932243,5.682216766,292.5,1197,17,2,1
"Cumberland County, Virginia",56.0,24.0,436.4,41409,9719.0,19.0,0.0,2,44.3,41.5,45.4,2.45,45.8,7.8,42.1,40.977034120734906,9.0,36.5,10.0,56.7,10.1,57.4,40.9,33.5,40.2,21.5,63.01856172,24.78542709025,0.0,0.0,44.61615155,7.259953162,179.2,379,46,2,6
"Gilliam County, Oregon",16.0,5.0,535.4,51978,1859.0,11.7,0.0,6,48.2,48.6,46.9,2.24,59.0,28.8,40.4,40.977034120734906,3.8,39.3,10.3,51.8,9.2,63.5,48.45377358490566,40.4,35.3,14.1,97.76951673,0.955921402,0.0,0.159320234,52.70108043,3.333333333,174.2,564,37,3,5
"Green Lake County, Wisconsin",120.0,49.0,441.8,51175,18856.0,11.3,0.0,6,45.2,44.2,46.9,2.36,57.4,18.4,43.0,40.977034120734906,4.9,42.3,11.4,59.5,5.7,67.4,49.0,42.8,38.0,18.1,96.11409891,0.537804492,0.39544448,1.555414953,53.45761431,3.697661773,169.7,601,49,0,0
"Tipton County, Indiana",90.0,35.0,425.7,55008,15267.0,9.5,0.0,7,43.8,42.0,45.6,2.4,56.3,26.4,29.3,40.977034120734906,4.0,40.5,13.3,57.0,6.2,71.6,53.0,47.7,31.7,14.4,97.25807487,0.154112888,0.057792333,0.860463623,53.78479825,5.051131082,159.2,1481,14,0,0
"Pennington County, Minnesota",1192.5,31.0,453.5494221,50905,14219.0,9.3,0.0,5,39.1,36.6,40.3,2.34,49.7,13.4,27.5,40.977034120734906,6.3,36.0,11.8,68.5,3.0,75.5,58.4,52.1,33.9,17.6,93.75620128,1.658398299,0.836286322,0.290574061,45.21959459,5.893845653,174.2,1149,23,0,7
"Kleberg County, Texas",130.0,48.0,445.2,40884,31857.0,22.8,0.0,2,28.0,26.6,30.7,2.76,40.2,13.8,12.2,40.977034120734906,11.9,22.1,16.9,53.6,11.7,56.6,44.2,39.3,31.5,18.7,85.75665803,4.052577352,2.020044335,5.051674124625,42.6645883,5.244100387,164.1,809,43,2,8
"Lancaster County, Nebraska",1163.0,329.875,425.9,52011,153227.875,14.0,209.76802446875,6,32.9,32.1,33.8,2.42,47.4,6.3,17.2,40.977034120734906,13.4,22.6,23.9,68.1,5.1,76.9,62.7,54.3,24.1,11.7,87.33964037,4.000268384,2.680286200625,1.225845411,46.00270254,6.17570233,153.5,838,27,0,7
"Lawrence County, Tennessee",224.0,99.0,438.8,34614,42564.0,21.8,0.0,0,39.9,38.7,41.4,2.59,55.2,16.9,39.2,40.977034120734906,4.6,42.2,7.8,50.7,10.8,58.8,44.2,37.5,37.1,20.7,95.08122957,1.901671956,0.464168995,0.9307062,54.03626428,7.666385847,187.3,852,42,2,1
"Mecklenburg County, North Carolina",1192.5,329.875,451.0,59049,153227.875,15.2,209.76802446875,7,34.5,33.4,35.6,2.57,45.3,14.7,25.0,40.977034120734906,15.5,19.1,26.150000000000002,65.3,8.9,67.9,58.5,50.5,24.6,15.4,56.67573474,24.78542709025,2.680286200625,4.078914417,43.17563049,5.350191695,158.6,959,33,2,6
"Jackson County, Oklahoma",124.0,58.0,448.8,41370,25574.0,17.2,0.0,2,34.1,33.2,36.4,2.48,51.9,14.0,34.0,40.977034120734906,4.0,27.2,12.8,52.6,7.6,62.1,44.2,27.8,35.4,18.3,72.54375192,7.599017501,1.458397298,5.051674124625,47.83757339,6.363038474,209.2,741,36,2,8
"Miami County, Ohio",562.0,230.0,449.5,51868,104224.0,10.6,209.76802446875,6,41.4,40.3,42.5,2.49,53.9,14.6,41.2,40.977034120734906,6.7,36.9,13.3,60.0,7.6,73.0,57.8,54.0,31.9,16.3,94.37966711,2.174522059,1.31379387,0.168088333,52.19885742,4.84544324,177.8,973,35,0,0
"Natchitoches Parish, Louisiana",189.0,78.0,447.2,34522,39179.0,31.1,0.0,0,33.8,32.2,34.7,2.66,40.6,16.7,25.0,40.977034120734906,6.4,33.7,11.5,46.7,12.2,53.1,40.3,33.5,40.9,26.1,54.74701246,24.78542709025,0.561912026,0.940757691,40.46070836,3.688606085,181.5,1033,18,2,8
"Rosebud County, Montana",46.0,15.0,490.7,50751,9398.0,20.5,0.0,5,36.9,38.0,36.1,2.81,53.8,14.9,44.9,36.3,3.9,32.7,14.8,57.4,10.6,59.0,48.45377358490566,40.3,27.7,14.2,61.01368691,0.203165098,0.588109495,1.21899059,52.04855842,4.558969277,164.6,1280,26,3,3
"Elko County, Nevada",1192.5,55.0,453.5494221,72648,51935.0,10.8,0.0,8,33.5,32.9,34.1,2.87,56.6,19.0,33.7,40.977034120734906,5.1,26.8,12.3,67.0,5.5,73.0,63.9,60.9,18.5,10.0,88.13661223,1.289709476,0.927039293,2.561964237,57.82097649,6.700733537,143.2,477,28,3,3
"New Hanover County, North Carolina",1007.0,329.875,442.6,49905,153227.875,18.0,154.2943755,5,37.8,36.4,39.3,2.33,45.8,8.9,23.8,40.977034120734906,11.5,22.1,24.7,59.0,8.9,70.0,54.8,43.5,29.1,14.2,81.05175723,14.36475496,1.383446509,1.007081482,43.02116444,4.936553568,164.0,1043,33,2,6
"Hamilton County, Ohio",1192.5,329.875,467.1,48973,153227.875,17.6,209.76802446875,5,37.0,35.4,38.7,2.37,42.5,12.6,31.3,40.977034120734906,13.0,27.1,21.5,60.2,8.8,68.1,56.1,50.8,32.7,20.4,68.75480295,24.78542709025,2.242991119,0.735021649,39.24670876,5.234779851,185.1,629,35,0,0
"Mills County, Iowa",88.0,34.0,486.0,59399,14844.0,9.7,0.0,7,41.9,41.3,43.2,2.63,58.6,22.3,29.1,40.977034120734906,1.1,35.9,16.0,60.4,3.8,76.7,48.45377358490566,50.8,32.1,12.8,97.53734356,0.719956937,0.080742834,0.040371417,61.64104464,3.293509848,194.9,981,15,0,7
"Dane County, Wisconsin",1192.5,329.875,430.7,61937,153227.875,13.4,129.8594653,8,34.6,33.7,35.6,2.35,47.5,6.3,21.9,40.977034120734906,15.849999999999998,19.0,26.150000000000002,69.5,4.9,82.5,48.45377358490566,62.8,22.6,10.2,84.4213423,5.199353976,2.680286200625,1.885542476,45.26843317,4.458527742,153.8,390,49,0,0
"Judith Basin County, Montana",16.0,6.0,507.5,43272,1926.0,14.6,0.0,3,51.4,50.3,52.1,2.18,63.3,0.8,36.1,40.977034120734906,13.4,37.7,25.1,55.5,3.9,68.9,48.7,31.1,34.4,14.0,98.44767151,0.0,0.0,0.250375563,59.91237678,2.089552239,179.5,764,26,3,3
